seqname,tax_id,species_name
S002304680,279262,Nocardia mexicana
S002304917,929813,Gibbsiella quercinecans
S002305290,879969,Macellibacteroides fermentans
S002305818,930197,Sphingomonas cynarae
S002305906,931504,Mucilaginibacter flavus
S002306039,931629,Mucilaginibacter lutimaris
S002306059,931625,Winogradskyella ulvae
S002306170,932217,Anaerosalibacter bizertensis
S002339672,1282858,Sphingorhabdus rigui
S002339673,940136,Sphingorhabdus wooponensis
S002339681,940139,Terriglobus aquaticus
S002339683,940141,Roseomonas riguiloci
S002349739,866801,Lactobacillus ozensis
S002349911,943261,Komagataeibacter kakiaceti
S002349954,946573,Brevibacterium yomogidense
S002350431,388466,Edaphobacter modestus
S002350439,445327,Rhodopirellula lusitana
S002350513,532059,Thermus composti
S002350514,556890,Patulibacter ginsengiterrae
S002350668,908946,Rhizobium subbaraonis
S002350755,1052,Halorhodospira halochloris
S002350758,163,Treponema bryantii
S002350759,147,Spirochaeta aurantia
S002350760,290052,Acetivibrio ethanolgignens
S002350761,181662,Desulfovibrio giganteus
S002350763,937251,Youngiibacter multivorans
S002350764,225195,Pelobacter massiliensis
S002350766,154,Spirochaeta thermophila
S002350768,85993,Hydrogenophilus hirschii
S002350770,889268,Nannocystis pusilla
S002350773,442694,Xanthomonas perforans
S002350775,364298,Janibacter hoylei
S002350792,156,Treponema zuelzerae
S002350794,150,Spirochaeta isovalerica
S002350797,649756,Anaerostipes hadrus
S002350804,2376,Sporomusa paucivorans
S002350807,346,Xanthomonas citri
S002350815,276,Thermus filiformis
S002350818,43143,Tissierella creatinini
S002350823,131112,Arcanobacterium phocae
S002350843,937334,Caldicoprobacter faecalis
S002350891,945844,Massilia oculi
S002350909,946336,Acidicapsa borealis
S002351432,906888,Nonlabens ulvanivorans
S002351527,870903,Terriglobus saanensis SP1PR4
S002351530,942150,Lactobacillus xiangfangensis
S002351590,928210,Bartonella florencae
S002351671,880156,Photorhabdus heterorhabditis
S002351897,943941,Postechiella marina
S002351898,943939,Winogradskyella damuponensis
S002351899,943940,Sagittula marina
S002351900,943936,Psychroserpens damuponensis
S002352122,935223,Flavobacterium xueshanense
S002352123,935224,Flavobacterium urumqiense
S002352143,941907,Sphingomonas indica
S002352179,946228,Aliidiomarina taiwanensis
S002352322,935699,Cellulophaga geojensis
S002352323,935700,Jannaschia aquimarina
S002352343,936337,Microbacterium amylolyticum
S002352568,936889,Roseivivax sediminis
S002353397,944425,Sphingobium fontiphilum
S002354891,105751,Aeromonas bestiarum
S002354892,648,Aeromonas caviae
S002354893,651,Aeromonas media
S002354894,649,Aeromonas eucrenophila
S002354895,646,Aeromonas sobria
S002354896,650,Aeromonas jandaei
S002354897,654,Aeromonas veronii
S002354899,652,Aeromonas schubertii
S002354935,885042,Williamsia phyllosphaerae
S002354990,717607,Erwinia uzenensis
S002355066,930802,Nonlabens marinus
S002355069,930804,Aureitalea marina
S002355104,977983,Sphingobacterium pakistanense
S002355113,983706,Bifidobacterium reuteri
S002355142,987056,Rhodoligotrophos appendicifer
S002355149,992287,Cellulomonas pakistanensis
S002355506,375757,Streptomyces fildesensis
S002355507,382454,Algiphilus aromaticivorans
S002355508,393030,Desulfurispirillum alkaliphilum
S002355509,477972,Aeromonas dhakensis
S002355546,637393,Herbiconiux moechotypicola
S002355582,598650,Motilibacter peucedani
S002355596,598652,Motilibacter rhizosphaerae
S002355615,598653,Angustibacter peucedani
S002355751,715785,Frondihabitans cladoniiphilus
S002407852,502821,Halomonas stevensii
S002407960,928856,Tropicibacter multivorans
S002407961,932741,Methylobacterium cerastii
S002408074,1279027,Hippea alviniae
S002408169,980631,Azorhizobium oxalatiphilum
S002408177,983873,Dietzia aurantiaca
S002408237,90241,Moraxella lincolnii
S002408238,986746,Microbulbifer taiwanensis
S002408295,992267,Stappia taiwanensis
S002408305,681158,Streptomyces amritsarensis
S002408318,907224,Peptoniphilus methioninivorax
S002408422,990271,Vibrio variabilis
S002408423,990268,Vibrio maritimus
S002408711,931074,Oenococcus alcoholitolerans
S002408870,981384,Ruegeria conchae
S002409208,979746,Gulosibacter chungangensis
S002409460,947033,Legionella steelei
S002409687,927083,Sandaracinus amylolyticus
S002410015,933926,Sinobacterium caligoides
S002410129,948077,Arenimonas metalli
S002410135,948106,Burkholderia dilworthii
S002410148,1386092,Cellulomonas carbonis
S002410442,957042,Fuchsiella alkaliacetigena
S002410468,980347,Halomonas qijiaojingensis
S002410640,987063,Pseudoscardovia suis
S002410643,987066,Pseudoscardovia radai
S002410784,980271,Rhodopirellula rubra
S002410867,947835,Lactobacillus rodentium
S002410907,985054,Ruegeria halocynthiae
S002410908,985055,Aliiroseovarius halocynthiae
S002410928,985043,Polaribacter sejongensis
S002411066,979627,Lachnoanaerobaculum orale
S002418317,632955,Acinetobacter rudis
S002418394,926357,Asanoa siamensis
S002418551,442868,Pseudenhygromyxa salsuginis
S002418558,159346,Roseibacterium elongatum
S002418812,914150,Kangiella geojedonensis
S002418813,914151,Oceanisphaera ostreae
S002418814,914152,Tropicimonas aquimaris
S002418815,914153,Salinimonas lutimaris
S002418995,913761,Variovorax defluvii
S002419014,913948,Kribbella endophytica
S002419048,915352,Tenacibaculum geojense
S002419049,915353,Algoriphagus namhaensis
S002419311,927787,Microbulbifer mangrovi
S002440501,762209,Bifidobacterium callitrichos
S002440503,762211,Bifidobacterium stellenboschense
S002440504,762212,Bifidobacterium biavatii
S002440613,912552,Conexibacter arvalis
S002440631,1260984,Acetobacter farinalis
S002440635,931533,Lactobacillus saniviri
S002440636,931534,Lactobacillus senioris
S002440909,1005740,Aminivibrio pyruvatiphilus
S002441014,1010610,Methylobacterium gnaphalii
S002441748,515361,Rhizobium petrolearium
S002441759,542300,Acidicapsa ligni
S002441767,641025,Lentzea jiangxiensis
S002441812,642762,Nocardioides rubriscoriae
S002441840,642776,Phycicoccus badiiscoriae
S002441874,675090,Actinomyces weissii
S002441912,764330,Thiophaeococcus fuscus
S002441927,857265,Amantichitinum ursilacus
S002442178,943830,Tardiphaga robiniae
S002442242,946677,Flavobacterium chilense
S002442243,946678,Flavobacterium araucananum
S002442391,999183,Arcanobacterium canis
S002442412,251,Psychroflexus gondwanensis
S002442443,762836,Duganella phyllosphaerae
S002442751,990933,Marinomonas brasilensis
S002443018,929794,Bartonella senegalensis
S002443020,910542,Streptomyces gramineus
S002443039,981381,Oceanisphaera sediminis
S002443054,994319,Marinobacter xestospongiae
S002443055,994320,Erythrobacter pelagi
S002443416,993502,Bradyrhizobium daqingense
S002443465,990078,Bradyrhizobium huanghuaihaiense
S002444353,938155,Lactobacillus futsaii
S002444512,1002227,Methylovorus menthalis
S002444944,943815,Streptomyces shenzhenensis
S002444945,943816,Streptomyces qinglanensis
S002445814,984260,Rhizobium skierniewicense
S002445823,993084,Gryllotalpicola kribbensis
S002445825,993086,Gryllotalpicola koreensis
S002445826,993087,Gryllotalpicola daejeonensis
S002445931,990371,Pedobacter ruber
S002445979,993689,Metallibacterium scheffleri
S002446028,995034,Mycetocola miduiensis
S002446154,545,Citrobacter koseri
S002446156,357233,Siccibacter turicensis
S002446167,996342,Marivita hallyeonensis
S002446207,1408819,Youngiibacter fragilis
S002446208,996765,Caloribacterium cisternae
S002446654,998845,Flavobacterium jumunjinense
S002446756,999151,Methylophaga lonarensis
S002446772,999702,Salinimicrobium gaetbulicola
S002447286,993070,Arthrobacter enclensis
S002447326,1002870,Gaiella occulta
S002447449,945052,Streptomyces heilongjiangensis
S002447457,1002526,Pseudomonas formosensis
S002448296,1027633,Enteractinococcus coprophilus
S002448935,1017095,Mucilaginibacter soli
S002449403,1031273,Gaetbulibacter lutimaris
S002761882,992286,Rhodovulum bhavnagarense
S002761884,1003091,Methylobacterium thuringiense
S002761885,1003092,Methylobacterium trifolii
S002761928,35703,Citrobacter amalonaticus
S002761930,644,Aeromonas hydrophila
S002761931,1536,Hathewaya limosum
S002761933,86956,Pectinatus cerevisiiphilus
S002761936,1517,Thermoanaerobacterium thermosaccharolyticum
S002900687,1071679,Burkholderia grimmiae
S002906813,68334,Erwinia aphidicola
S002906814,728056,Flavobacterium oncorhynchi
S002906820,762845,Enterococcus rivorum
S002906838,797277,Pseudomonas litoralis
S002906841,859058,Caenispirillum salinarum
S002906897,913109,Arcobacter ellisii
S002906919,947378,Brevundimonas faecalis
S002906978,993416,Micrococcus cohnii
S002907011,1008308,Fusibacter tunisiensis
S002907020,999699,Rhodopseudomonas pentothenatexigens
S002907021,999700,Rhodopseudomonas thermotolerans
S002907061,1035271,Rhizobium nepotum
S002907085,1037377,Chryseobacterium viscerum
S002907088,1037380,Chryseobacterium tructae
S002907253,742179,Xenorhabdus ishibashii
S002907324,747656,Streptococcus danieliae
S002907325,512402,Mycobacterium heraklionense
S002907327,735519,Rhizobium halophytocola
S002907454,333728,Streptomyces erringtonii
S002907462,1119056,Budvicia diplopodorum
S002907464,1056982,Gordonia phosphorivorans
S002908236,864058,Streptomyces kebangsaanensis
S002908442,1032623,Otariodibacter oris
S002909095,884107,Schleiferia thermophila
S002909207,915059,Flammeovirga pacifica
S002909211,930118,Marinobacter persicus
S002909561,1046115,Marivirga lumbricoides
S002909563,1046112,Oceanitalea nanhaiensis
S002909598,1045773,Arthrobacter cupressi
S002909599,1045774,Nocardioides lianchengensis
S002909661,1183151,Myroides injenensis
S002909815,995050,Desulfobaculum xiamenense
S002909842,990712,Albidovulum xiamenense
S002910076,1064517,Noviherbaspirillum aurantiacum
S002910077,1064518,Noviherbaspirillum soli
S002910258,1077675,Enterococcus plantarum
S002910548,985012,Luteimonas cucumeris
S002910787,1069221,Mycobacterium parakoreense
S002910788,1069220,Mycobacterium koreense
S002910961,549298,Francisella halioticida
S002910967,1076549,Pantoea rodasii
S002910971,1076551,Pantoea wallisii
S002911080,1074311,Vibrio alfacsensis
S002911385,1071886,Streptococcus troglodytidis
S002911600,1079800,Rhizobium mesoamericanum
S002911602,1120045,Rhizobium grahamii
S002911966,1078480,Haemophilus sputorum
S002912314,1005925,Kordiimonas aestuarii
S002912421,1045558,Neptunomonas qingdaonensis
S002912449,1005944,Nocardioides szechwanensis
S002912450,1005945,Nocardioides psychrotolerans
S002912776,1034943,Legionella massiliensis
S002912777,1034944,Legionella tunisiensis
S002913220,1035707,Massilia namucuonensis
S002913377,1041641,Jeongeupia chitinilytica
S002913415,1036133,Kistimonas scapharcae
S002913657,1033731,Alistipes timonensis
S002913664,1033736,Brevibacterium senegalense
S002913774,1038845,Flavobacterium rakeshii
S002913776,1071983,Legionella cardiaca
S002914286,1042984,Streptomyces zagrosensis
S002914443,1045776,Kutzneria buriramensis
S002914444,1046556,Nocardioides daejeonensis
S002914445,1046555,Brevibacterium ammoniilyticum
S002914788,1045501,Streptomyces ziwulingensis
S002914924,1048221,Mucilaginibacter litoreus
S002914927,1048394,Compostimonas suwonensis
S002914990,1048331,Haloferula chungangensis
S002915096,1077464,Streptococcus tigurinus
S002915154,1048357,Nocardiopsis coralliicola
S002915294,1304158,Salinisphaera halophila
S002915316,1049199,Litoreibacter meonggei
S002915374,1052260,Geodermatophilus soli
S002915375,1052259,Geodermatophilus terrae
S002915376,1052258,Arenimonas daechungensis
S002915411,1069117,Maribacter chungangensis
S002916046,1051626,Hymenobacter ginsengisoli
S002916189,1054497,Gemmobacter lanyuensis
S002916390,1080221,Aquimarina longa
S002916581,1054041,Lactobacillus yonginensis
S002916632,1069963,Janibacter alkaliphilus
S002916717,1055466,Rhodococcus canchipurensis
S002916743,1055723,Muricauda antarctica
S002916766,1055355,Belnapia soli
S002916773,41202,Ewingella americana
S002916774,1607,Lactobacillus bifermentans
S002916775,1613,Lactobacillus fermentum
S002916776,66269,Pantoea stewartii
S002916778,927,Halothiobacillus neapolitanus
S002916779,726,Haemophilus haemolyticus
S002916781,182337,Erwinia billingiae
S002916783,158877,Yokenella regensburgei
S002916786,399969,Tatumella punctata
S002916787,478,Moraxella nonliquefaciens
S002916788,158849,Moellerella wisconsensis
S002916790,89402,Colwellia hornerae
S002916791,870,Dichelobacter nodosus
S002916794,272164,Olleya marilimosa
S002916795,487,Neisseria meningitidis
S002917194,1069985,Pedobacter kyungheensis
S002917196,1069980,Chryseobacterium gwangjuense
S002917598,1072463,Microbacterium lemovicicum
S002917657,1073196,Pseudoxanthomonas wuyuanensis
S002917789,1069161,Vogesella fluminis
S002917886,1074233,Lysinimonas soli
S002917927,1076695,Halanaerobium sehlinense
S002918173,1073327,Algoriphagus zhangzhouensis
S002918175,1073328,Muricauda zhangzhouensis
S002918238,1079178,Kangiella marina
S002918239,1079179,Kangiella taiwanensis
S002918430,1077936,Pontibacter lucknowensis
S002918482,1081025,Roseomonas soli
S002918508,1081097,Rhodococcus nanhaiensis
S002949132,398694,Mycobacterium shinjukuense
S002949133,438855,Methylomarinum vadi
S002949134,438856,Methylomarinovum caldicuralii
S002949140,610251,Lactococcus fujiensis
S002949147,870242,Carboxydothermus pertinax
S002949152,871325,Bacteroides faecichinchillae
S002949153,871324,Bacteroides stercorirosoris
S002949404,931535,Cellulomonas soli
S002949405,931536,Cellulomonas oligotrophica
S002949431,944322,Methylobacterium oxalidis
S002949596,1043493,Lysinimicrobium mangrovi
S002949708,1055101,Cobetia pacifica
S002949709,1055102,Cobetia litoralis
S002949711,1055104,Cobetia amphilecti
S002949930,1080071,Streptococcus orisasini
S002949931,1080072,Streptococcus dentasini
S002949962,1159752,Enterococcus lemanii
S002949964,1159753,Enterococcus eurekensis
S002951949,1007097,Gordonia caeni
S002951950,1007098,Deinococcus daejeonensis
S002951951,1017018,Flavobacterium anatoliense
S002951969,508460,Cloacibacillus evryensis
S002951976,858,Fusobacterium necrogenes
S002952038,71657,Lonsdalea quercina subsp. iberica
S002952109,1074467,Lactobacillus heilongjiangensis
S002952809,1037320,Pseudogulbenkiania gefcensis
S002953154,1037382,Desulfosporosinus burensis
S002953172,1089305,Winogradskyella jejuensis
S002953222,1214071,Ensifer sesbaniae
S002953814,1053547,Gordonia alkaliphila
S002953847,1145106,Sphingobacterium detergens
S002953895,1105143,Kribbella shirazensis
S002953910,1073325,Salegentibacter echinorum
S002954162,1107316,Neisseria oralis
S002954788,1108595,Chromobacterium vaccinii
S002955001,989403,Pseudovibrio axinellae
S002955046,1111041,Lentisphaera marina
S002955194,931866,Bradyrhizobium ottawaense
S002955626,1120568,Pseudorhodobacter wandonensis
S002955968,1125875,Noviherbaspirillum psychrotolerans
S002955969,1125876,Chryseobacterium frigidisoli
S002956055,1126831,Microbacterium neimengense
S002956087,1076620,Pseudomonas zeshuii
S002956768,1109412,Brenneria goodwinii
S002956903,1077943,Streptomyces canchipurensis
S002956904,1077944,Streptomyces muensis
S002956931,1078475,Orbus sasakiae
S002956945,1078754,Dyadobacter arcticus
S002957079,1108812,Mycobacterium longobardum
S002957617,1007511,Sphingobium limneticum
S002957618,1007516,Sphingomonas starnbergensis
S002957619,1082345,Sphingobium boeckii
S002957763,1082580,Dyadobacter jejuensis
S002957840,1082851,Comamonas serinivorans
S002957867,1082479,Limimonas halophila
S002957908,1084519,Nibribacter koreensis
S002957910,1084522,Hymenobacter saemangeumensis
S002957911,1084526,Nibrella saemangeumensis
S002957913,1084524,Nibrella viscosa
S002957915,1084525,Pontibacter saemangeumensis
S002957922,1084421,Sinomicrobium pectinilyticum
S002958259,1086013,Gemmobacter megaterium
S002958334,1136135,Rhizobium azibense
S002958490,1086703,Luteolibacter luojiensis
S002959290,1070870,Geodermatophilus nigrescens
S002959292,1095768,Enterobacter massiliensis
S002959294,1095769,Herbaspirillum massiliense
S002959345,1133347,Paracoccus rhizosphaerae
S002959412,1096779,Acinetobacter puyangensis
S002960894,1329895,Novosphingobium lindaniclasticum
S002960972,1420591,Novosphingobium barchaimii
S002960973,1332080,Sphingobium baderi
S002960974,1097322,Mucilaginibacter herbaticus
S002961265,1141657,Nocardia vulneris
S002961354,1101402,Flavobacterium aciduliphilum
S002961523,1341165,Flavobacterium enshiense
S002961899,1148509,Pseudomonas prosekii
S002962250,1114924,Albimonas pacifica
S002962315,1149773,Phyllobacterium endophyticum
S002963070,1109741,Algibacter agarivorans
S002963072,1109739,Algibacter agarilyticus
S002963345,1119534,Nocardioides perillae
S002963487,1124188,Flavobacterium fontis
S002963706,1123755,Loktanella litorea
S002963707,1123756,Marivita geojedonensis
S002963708,1123757,Bizionia hallyeonensis
S002964103,1134595,Algoriphagus chungangensis
S002964346,1128672,Nocardia sungurluensis
S002964616,1128970,Flavobacterium noncentrifugens
S002965153,1119058,Undibacterium macrobrachii
S002965154,1119057,Flavobacterium squillarum
S002965231,1134435,Thauera humireducens
S002965237,671218,Alloprevotella rava
S002965779,1132696,Chryseobacterium rigui
S002966023,1138822,Lactobacillus curieae
S002966030,1134781,Methylopila musalis
S002966349,1136748,Algibacter aquimarinus
S002966537,1135990,Pseudomonas sagittaria
S002966607,1141221,Chryseobacterium taihuense
S002966735,1144278,Thalassomonas eurytherma
S002966786,1134406,Ornatilinea apprima
S002966787,1134405,Melioribacter roseus
S002967045,463200,Stakelama sediminis
S002967175,540060,Limnohabitans planktonicus
S002967176,540061,Limnohabitans parvus
S002967177,544681,Limnohabitans australis
S002967185,1302235,Arcanobacterium phocisimile
S002967298,797292,Sphingobacterium alimentarium
S002967301,859059,Aliidiomarina haloalkalitolerans
S002967339,1245591,Mariniradius saccharolyticus
S002967454,44577,Nitrosomonas ureae
S002967455,917,Nitrosomonas marina
S002967456,1233,Nitrosospira tenuis
S002967457,44576,Nitrosomonas halophila
S002967458,52441,Nitrosomonas aestuarii
S002967459,52442,Nitrosomonas nitrosa
S002967460,42354,Nitrosomonas oligotropha
S002967467,1035067,Aminobacter anthyllidis
S002967794,293371,Lactobacillus oligofermentans
S002972208,1117177,Desulfatiferula berrensis
S002988185,864828,Massilia umbonata
S002988186,869805,Desulfosoma profundi
S002988286,860243,Nocardioides panzhihuensis
S002988287,861051,Marinoscillum luteum
S002988294,915471,Pseudomonas linyingensis
S002988296,873516,Methylopila henanensis
S002988298,866565,Polaromonas cryoconiti
S002988299,866564,Polaromonas glacialis
S002988382,871741,Brevundimonas viscosa
S002988560,1071918,Riemerella columbipharyngis
S002988594,1004279,Mesorhizobium muleiense
S002988599,913252,Paracoccus limosus
S002988941,942866,Cupriavidus alkaliphilus
S002988949,942865,Cupriavidus plantarum
S002989107,421115,Microbacterium marinum
S002989302,940614,Granulicella mallensis
S002989303,940615,Granulicella tundricola
S002989304,940613,Granulicella arctica
S002989305,940616,Granulicella sapmiensis
S002989306,995053,Mangroviflexus xiamenensis
S002989679,995054,Xenorhabdus magdalenensis
S002989686,996801,Polaribacter reichenbachii
S003257706,1054202,Rhodobacter viridis
S003257707,1056510,Silanimonas mangrovi
S003257787,1070421,Weissella fabalis
S003257799,531966,Streptomyces atacamensis
S003257800,531967,Streptomyces deserti
S003257824,93466,Fervidobacterium pennivorans
S003257827,35700,Heliophilum fasciatum
S003257834,911092,Caldanaerobacter subterraneus
S003257838,86958,Propionispira paucivorans
S003257841,86957,Selenomonas lacticifex
S003257847,38,Angiococcus disciformis
S003257849,274537,Chlorobaculum limnaeum
S003257853,39651,Halanaerobium alcaliphilum
S003257855,88916,Borreliella spielmanii
S003257856,471511,Bifidobacterium bombi
S003257863,1073423,Carnobacterium iners
S003257865,1079859,Pseudarcicella hirudinis
S003258019,1087332,Actibacterium mucosum
S003258023,333725,Streptomyces kaempferi
S003258025,349910,Streptomyces bullii
S003258029,1090615,Nakamurella panacisegetis
S003258216,1094342,Alcanivorax xenomutans
S003258302,1096246,Hungatella effluvii
S003258303,1096341,Fonticella tunisiensis
S003258334,1111140,Herminiimonas contaminans
S003258340,1114880,Aeromonas australiensis
S003258350,1114867,Flavobacterium plurextorum
S003258356,1114873,Flavobacterium tructae
S003258357,1114874,Flavobacterium piscis
S003258367,1117041,Effusibacillus consociatus
S003258393,1117706,Vibrio aestivus
S003258395,1117707,Vibrio quintilis
S003258421,1118202,Cruoricaptor ignavus
S003258472,1123687,Lactobacillus porcinae
S003258742,1131567,Undibacterium squillarum
S003258744,1132659,Rhizobium alvei
S003258803,1144477,Pseudophaeobacter leonis
S003258846,323423,Limnohabitans curvus
S003259098,1142239,Streptomyces yaanensis
S003259287,1070872,Kineococcus glutinatus
S003259420,1144748,Kangiella sediminilitoris
S003259430,1144617,Castellaniella hirudinis
S003259533,1144750,Olleya namhaensis
S003259576,1141845,Dokdonella kunshanensis
S003259739,1150369,Pseudoxanthobacter liyangensis
S003259940,1141874,Streptomyces hoynatensis
S003260190,697197,Methylothermus subterraneus
S003260254,768533,Chelativorans composti
S003260360,797535,Advenella faeciporci
S003260397,686226,Bartonella jaculi
S003260400,686223,Bartonella callosciuri
S003260401,931097,Bartonella pachyuromydis
S003260403,686234,Bartonella acomydis
S003260459,944671,Lactobacillus nasuensis
S003260563,1096243,Idiomarina piscisalsi
S003260664,1004901,Gordonia iterans
S003260695,1017177,Gluconacetobacter tumulicola
S003260697,1017181,Gluconacetobacter asukensis
S003261741,1095025,Demequina flava
S003261742,1095026,Demequina sediminicola
S003261769,1099794,Portibacter lacus
S003261863,1111760,Streptococcus troglodytae
S003262643,55197,Flavobacterium branchiophilum
S003262751,966,Oceanospirillum linum
S003262789,28230,Carnobacterium alterfunditum
S003263056,1114980,Spiroplasma atrichopogonis
S003263057,334122,Spiroplasma leucomae
S003263669,200413,Moraxella oblonga
S003263689,213680,Ancalomicrobium adetum
S003264745,1128113,Algimonas porphyrae
S003264901,1137273,Lysobacter oligotrophicus
S003264902,1137799,Endozoicomonas numazuensis
S003264940,1137780,Polaribacter porphyrae
S003264963,1138587,Paraoerskovia sediminicola
S003265167,1151742,Lactococcus taiwanensis
S003276898,754435,Aureicoccus marinus
S003276953,1037362,Tropicibacter phthalicicus
S003277046,1114878,Geobacter luticola
S003277051,1133319,Bacteroides reticulotermitis
S003277148,1173082,Devosia submarina
S003277604,555500,Galbibacter marinus
S003277636,694059,Thermoanaerobacter pentosaceus
S003277650,1054033,Arcobacter venerupis
S003277703,2082,Syntrophomonas bryantii
S003277708,219742,Psychrobacter adeliensis
S003277713,42448,Anaerobranca horikoshii
S003277782,1146892,Falsirhodobacter halotolerans
S003277910,1173101,Methylomonas paludis
S003277977,990144,Providencia thailandensis
S003277978,990143,Enterobacter siamensis
S003278245,1203599,Mycobacterium yongonense
S003278541,1078469,Sphingorhabdus planktonica
S003278894,1159017,Idiomarina indica
S003278895,1159016,Flavobacterium marinum
S003278936,1157987,Paenalcaligenes hermetiae
S003279234,1158459,Kosakonia sacchari
S003279873,1166683,Rhizobium cauense
S003279965,1144680,Luteolibacter yonseiensis
S003279966,1144682,Prosthecobacter algae
S003280041,1165689,Mesorhizobium qingshengii
S003280072,1150371,Streptomyces phytohabitans
S003280156,1150776,Winogradskyella multivorans
S003280377,1155689,Psychroflexus salarius
S003280390,1155722,Roseovarius litoreus
S003280511,1288027,Arcticibacter svalbardensis
S003280984,1157490,Tumebacillus flagellatus
S003281053,1156618,Winogradskyella litorisediminis
S003281073,1004322,Vibrio crosai
S003283519,1162966,Naasia aerilata
S003283521,1162970,Homoserinimonas aerilata
S003283522,1162969,Rudaibacter terrae
S003283524,1162965,Angustibacter aerolatus
S003283527,1159327,Pontimonas salivibrio
S003283535,1162633,Weissella diestrammenae
S003283563,1155073,Enterococcus diestrammenae
S003283564,1162632,Gibbsiella papilionis
S003285327,1166478,Carboxylicivirga mesophila
S003285427,1170456,Flaviramulus aquimarinus
S003285961,1169913,Vulcaniibacterium thermophilum
S003286531,2718,Cardiobacterium hominis
S003286608,1076592,Acetobacter papayae
S003286610,1076594,Acetobacter okinawensis
S003286612,1076596,Acetobacter persici
S003286669,1125964,Loktanella cinnabarina
S003286672,1129792,Weissella oryzae
S003286673,1130080,Alkalibacterium gilvum
S003286805,410,Methylobacterium brachythecii
S003286839,1206817,Rhizobium paknamense
S003286884,1304270,Salinisphaera japonica
S003286934,1214924,Rhizobium lemnae
S003286935,1214925,Streptomyces chumphonensis
S003286972,1217282,Parabacteroides faecis
S003287481,551987,Duganella sacchari
S003287681,698647,Aquamicrobium aestuarii
S003287682,718191,Litoribacillus peritrichatus
S003287706,1076331,Arsenicicoccus dermatophilus
S003287717,1129133,Sphingopyxis italica
S003287739,1017354,Rubrobacter bracarensis
S003287748,1157300,Pontibacter odishensis
S003287844,1185412,Vallitalea guaymasensis
S003287848,1187080,Cecembia calidifontis
S003287854,1191678,Rhizobium endolithicum
S003288133,1236046,Mesotoga infera
S003288134,1193621,Vogesella alkaliphila
S003288146,44574,Nitrosomonas communis
S003288165,1280832,Tropicibacter mediterraneus
S003288168,1280831,Tropicibacter litoreus
S003288170,29311,Mycobacterium haemophilum
S003288172,1200987,Pseudobacteroides cellulosolvens
S003288363,585,Proteus vulgaris
S003288366,287,Pseudomonas aeruginosa
S003288397,1226301,Burkholderia terrestris
S003288398,326475,Burkholderia telluris
S003288481,1386098,Actinotalea ferrariae
S003288537,1002795,Pectinatus sottacetonis
S003289064,1007099,Pseudomonas kuykendallii
S003289464,1194079,Streptomyces chilikensis
S003289866,1117703,Novosphingobium aquaticum
S003289962,1147123,Caloramator quimbayensis
S003290741,1166257,Pleomorphomonas diazotrophica
S003290745,1166073,Aureimonas jatrophae
S003290754,1224302,Undibacterium terreum
S003291140,1204385,Litorilinea aerophila
S003291349,1196083,Snodgrassella alvi
S003291669,1219382,Acinetobacter nectaris
S003291678,1219383,Acinetobacter boissieri
S003292022,1173585,Ruegeria arenilitoris
S003292096,1197717,Cloacibacillus porcorum
S003292118,1181883,Kineococcus endophyticus
S003292119,1181884,Modestobacter roseus
S003292120,1181887,Streptomyces halophytocola
S003292155,1173586,Shewanella litorisediminis
S003298351,1198454,Aureimonas ferruginea
S003298352,1198455,Aureimonas rubiginis
S003298632,1191371,Pedobacter rivuli
S003298788,1401027,Flavobacterium limnosediminis
S003298894,1197477,Mangrovimonas yunxiaonensis
S003298916,1194168,Comamonas jiangduensis
S003299036,1195760,Wenyingzhuangia marina
S003299037,1195763,Photobacterium aquae
S003299040,1195759,Colwellia aquaemaris
S003299157,743699,Xanthomonas dyei
S003299159,1196019,Mucilaginibacter defluvii
S003299578,1197874,Maribacter thermophilus
S003299678,1199156,Hirschia litorea
S003300432,1196353,Streptomyces wuyuanensis
S003300504,1177712,Komagataeibacter medellinensis
S003300944,1204554,Sphingobacterium caeni
S003301074,1038014,Aquimarina amphilecti
S003301234,1206336,Puniceibacterium antarcticum
S003301281,1215925,Nocardia bhagyanarayanae
S003301507,1210524,Thalassococcus lentus
S003302002,1214928,Thermus tengchongensis
S003302453,1214787,Paracoccus sediminis
S003302646,1226327,Acinetobacter kookii
S003302736,1217274,Asticcacaulis solisilvae
S003303217,1216062,Desulfotomaculum tongense
S003303409,1220705,Vibrio hemicentroti
S003303455,1202713,Paenalcaligenes suwonensis
S003303905,1224511,Noviherbaspirillum suwonense
S003303907,1224513,Roseomonas aerophila
S003303929,1222016,Caldicellulosiruptor changbaiensis
S003304134,1225127,Geodermatophilus taihuensis
S003304363,1211136,Paraglaciecola oceanifecundans
S003304674,1218801,Kordia antarctica
S003305118,1117702,Novosphingobium fuchskuhlense
S003305197,1182444,Fulvitalea axinellae
S003305198,1182451,Aureivirga marina
S003305336,992289,Flavobacterium nitratireducens
S003305337,992290,Albirhodobacter marinus
S003305379,1155475,Rhodovulum salis
S003305380,1155476,Erythrobacter odishensis
S003305548,92172,Vibrio aerogenes
S003305872,1079109,Rhizobium tarimense
S003312101,71657,Lonsdalea quercina subsp. populi
S003312204,1141846,Fontibacter ferrireducens
S003312655,44255,Bradyrhizobium oligotrophicum
S003312966,1187081,Mucilaginibacter aquaedulcis
S003313068,1189126,Burkholderia eburnea
S003313115,1175516,Nevskia persephonica
S003313234,1172621,Conyzicola lurida
